Date,Season,Source,Acreage,Owner,clipped UA,clipped _1,SznEndDate,Year,UA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,2.9,Forest Preserve District of DuPage County,11614.64845,100,1/1/2018,2017,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,11.1,Forest Preserve District of DuPage County,45043.39566,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,14,Forest Preserve District of DuPage County,56606.61207,100,1/1/2018,2017,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,19,Forest Preserve District of DuPage County,77067.58583,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,2.2,Forest Preserve District of DuPage County,8967.202988,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,6.6,Forest Preserve District of DuPage County,26866.21962,100,1/1/2018,2017,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,28.6,Forest Preserve District of DuPage County,115711.0933,100,1/1/2018,2017,UA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,12.6,Forest Preserve District of DuPage County,51064.6834,100,1/1/2018,2017,UA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,4.6,Forest Preserve District of DuPage County,18656.87535,100,1/1/2018,2017,UA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,7.2,Forest Preserve District of DuPage County,29044.76093,100,1/1/2018,2017,UA
11/26/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,9.2,Forest Preserve District of DuPage County,37227.92303,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,19.4,Forest Preserve District of DuPage County,78098.71761,99.59698761,1/1/2018,2017,UA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,57.2,Forest Preserve District of DuPage County,0,0,1/1/2018,2017,notUA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,36.9,Forest Preserve District of DuPage County,149519.5818,100,1/1/2018,2017,UA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,10.2,Forest Preserve District of DuPage County,41137.48346,100,1/1/2018,2017,UA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,51.2,Forest Preserve District of DuPage County,207208.5104,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,20.6,Forest Preserve District of DuPage County,83422.94014,100,1/1/2018,2017,UA
11/28/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,6.7,Forest Preserve District of DuPage County,27282.26883,100,1/1/2018,2017,UA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,10.3,Forest Preserve District of DuPage County,41769.73061,100,1/1/2018,2017,UA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,2.6,Forest Preserve District of DuPage County,10374.53366,100,1/1/2018,2017,UA
11/27/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,6.8,Forest Preserve District of DuPage County,27570.79036,100,1/1/2018,2017,UA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,1.5,Forest Preserve District of DuPage County,6246.490097,100,1/1/2018,2017,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,8.8,Forest Preserve District of DuPage County,35556.83121,100,1/1/2018,2017,UA
12/20/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,91.3,Forest Preserve District of DuPage County,369412.3698,100,1/1/2018,2017,UA
11/30/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,35.1,Forest Preserve District of DuPage County,142064.9627,100,1/1/2018,2017,UA
11/29/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,35.9,Forest Preserve District of DuPage County,145284.1603,100,1/1/2018,2017,UA
12/20/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,3,Forest Preserve District of DuPage County,11987.66347,100,1/1/2018,2017,UA
12/2/2017,7/1/2017 - 6/30/2018,Forest Preserve District of DuPage County,33,Forest Preserve District of DuPage County,133561.0992,100,1/1/2018,2017,UA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,5.9,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,41,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,4.7,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,1.4,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,1.4,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,1.5,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,30.7,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,9.1,Principia College,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,Principia College,16,Principia College,0,0,1/1/2018,2018,notUA
Feb-17,7/1/2016 - 6/30/2017,Principia College,1.1,Principia College,0,0,1/1/2017,2017,notUA
Feb-17,7/1/2016 - 6/30/2017,Principia College,15.6,Principia College,0,0,1/1/2017,2017,notUA
Feb-17,7/1/2016 - 6/30/2017,Principia College,4.2,Principia College,0,0,1/1/2017,2017,notUA
Feb-17,7/1/2016 - 6/30/2017,Principia College,1.6,Principia College,0,0,1/1/2017,2017,notUA
Dec-16,7/1/2016 - 6/30/2017,Principia College,1.4,Principia College,0,0,1/1/2017,2016,notUA
Dec-16,7/1/2016 - 6/30/2017,Principia College,1.6,Principia College,0,0,1/1/2017,2016,notUA
Dec-16,7/1/2016 - 6/30/2017,Principia College,30.7,Principia College,0,0,1/1/2017,2016,notUA
Dec-17,7/1/2017 - 6/30/2018,Principia College,1.4,Principia College,0,0,1/1/2018,2017,notUA
Dec-17,7/1/2017 - 6/30/2018,Principia College,1.6,Principia College,0,0,1/1/2018,2017,notUA
Dec-17,7/1/2017 - 6/30/2018,Principia College,30.7,Principia College,0,0,1/1/2018,2017,notUA
Nov-16,7/1/2016 - 6/30/2017,Principia College,24.1,Principia College,0,0,1/1/2017,2016,notUA
Feb-17,7/1/2016 - 6/30/2017,Principia College,1.6,Principia College,0,0,1/1/2017,2017,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,30.5,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,1.4,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,1.4,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,1.3,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,1.1,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,2.3,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,4.4,Principia College,0,0,1/1/2016,2016,notUA
1/1/2016,7/1/2015 - 6/30/2016,Principia College,9.1,Principia College,0,0,1/1/2016,2016,notUA
12/6/2017,7/1/2017 - 6/30/2018,Byron Forest Preserve District,46.2,Byron Forest Preserve District,0,0,1/1/2018,2017,notUA
5/24/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,113.1,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
4/19/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,38.5,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
4/12/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,30.5,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/29/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,45.5,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/26/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,37.2,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/23/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,14.5,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/22/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,0.06,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/22/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,114.1,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/22/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,2.8,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/21/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,0.4,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/21/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,2.9,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/21/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,26.2,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/21/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,37.7,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/20/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,109.7,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/19/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,11.9,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/18/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,13.3,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/16/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,49.3,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/16/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,57.6,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/15/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,159.7,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/15/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,100.4,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
3/14/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,93,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
2/28/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,68.7,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
2/28/2018,7/1/2017 - 6/30/2018,Byron Forest Preserve District,155.3,Byron Forest Preserve District,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,65.8,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,191.2,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,62.1,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,190,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,170.3,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,20,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,56.8,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,120.2,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,338,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,35,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,113.4,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,56,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,80.8,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,292.8,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,9.3,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,47.9,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,309.8,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,120.1,The Nature Conservancy,0,0,1/1/2018,2018,notUA
1/1/2018,7/1/2017 - 6/30/2018,The Nature Conservancy,12.1,The Nature Conservancy,0,0,1/1/2018,2018,notUA
2/6/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,2.5,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/13/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,4.1,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/13/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,1.5,McHenry County Conservation District,4985.694922,84.75125344,1/1/2017,2017,UA
2/13/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,1.2,McHenry County Conservation District,4736.109318,100,1/1/2017,2017,UA
2/14/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,4,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/14/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,0.6,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/14/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,1.9,McHenry County Conservation District,7603.652232,100,1/1/2017,2017,UA
2/16/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,48.4,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/16/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,92.3,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/16/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,6,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/17/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,108.9,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/17/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,56.5,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/17/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,7,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/17/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,6,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/18/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,39.2,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/18/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,2.2,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/18/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,2.4,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,3.2,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,104.8,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,39.6,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,205.1,McHenry County Conservation District,829888.5219,100,1/1/2017,2017,UA
2/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,0.8,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
2/27/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,52.6,McHenry County Conservation District,212974.3791,100,1/1/2017,2017,UA
3/9/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,179.9,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/20/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,5.8,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,50.8,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,63.5,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,110.3,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/23/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,7.2,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/23/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,6.6,McHenry County Conservation District,26710.84714,100,1/1/2017,2017,UA
3/23/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,89.1,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/23/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,39.5,McHenry County Conservation District,154729.7077,96.74516065,1/1/2017,2017,UA
3/23/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,22,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,5,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,3.9,McHenry County Conservation District,15915.00256,100,1/1/2017,2017,UA
3/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,16.1,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,57.8,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
3/22/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,9.1,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
4/21/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,34.1,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
4/18/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,4.5,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
4/18/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,105.9,McHenry County Conservation District,62548.3914,14.58876154,1/1/2017,2017,UA
4/12/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,9.1,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
4/17/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,34.7,McHenry County Conservation District,140628.3704,100,1/1/2017,2017,UA
4/10/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,77.9,McHenry County Conservation District,0,0,1/1/2017,2017,notUA
4/12/2017,7/1/2016 - 6/30/2017,McHenry County Conservation District,1.8,McHenry County Conservation District,7208.73259,100,1/1/2017,2017,UA
